OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,FunctionalPurpose,UsageCategory,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,CompletionStatus,InternalRecipeID
countermeasure-fire-suppressor-m-t5,Fire Suppressor M T5,COUNTERMEASURES,5,6000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-m-t5
countermeasure-fire-suppressor-l-t1,Fire Suppressor L T1,COUNTERMEASURES,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-l-t1
countermeasure-fire-suppressor-l-t2,Fire Suppressor L T2,COUNTERMEASURES,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-l-t2
countermeasure-fire-suppressor-l-t3,Fire Suppressor L T3,COUNTERMEASURES,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-l-t3
countermeasure-fire-suppressor-l-t4,Fire Suppressor L T4,COUNTERMEASURES,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-l-t4
countermeasure-fire-suppressor-l-t5,Fire Suppressor L T5,COUNTERMEASURES,5,7200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-l-t5
countermeasure-fire-suppressor-cap-t1,Fire Suppressor CAP T1,COUNTERMEASURES,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cap-t1
countermeasure-fire-suppressor-cap-t2,Fire Suppressor CAP T2,COUNTERMEASURES,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cap-t2
countermeasure-fire-suppressor-cap-t3,Fire Suppressor CAP T3,COUNTERMEASURES,3,2100,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cap-t3
countermeasure-fire-suppressor-cap-t4,Fire Suppressor CAP T4,COUNTERMEASURES,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cap-t4
countermeasure-fire-suppressor-cap-t5,Fire Suppressor CAP T5,COUNTERMEASURES,5,8400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cap-t5
countermeasure-fire-suppressor-cmd-t1,Fire Suppressor CMD T1,COUNTERMEASURES,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cmd-t1
countermeasure-fire-suppressor-cmd-t2,Fire Suppressor CMD T2,COUNTERMEASURES,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cmd-t2
countermeasure-fire-suppressor-cmd-t3,Fire Suppressor CMD T3,COUNTERMEASURES,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cmd-t3
countermeasure-fire-suppressor-cmd-t4,Fire Suppressor CMD T4,COUNTERMEASURES,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cmd-t4
countermeasure-fire-suppressor-cmd-t5,Fire Suppressor CMD T5,COUNTERMEASURES,5,9600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-cmd-t5
countermeasure-fire-suppressor-class8-t1,Fire Suppressor CLASS8 T1,COUNTERMEASURES,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-class8-t1
countermeasure-fire-suppressor-class8-t2,Fire Suppressor CLASS8 T2,COUNTERMEASURES,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-class8-t2
countermeasure-fire-suppressor-class8-t3,Fire Suppressor CLASS8 T3,COUNTERMEASURES,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-class8-t3
countermeasure-fire-suppressor-class8-t4,Fire Suppressor CLASS8 T4,COUNTERMEASURES,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-class8-t4
countermeasure-fire-suppressor-class8-t5,Fire Suppressor CLASS8 T5,COUNTERMEASURES,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-class8-t5
countermeasure-fire-suppressor-ttn-t1,Fire Suppressor TTN T1,COUNTERMEASURES,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-ttn-t1
countermeasure-fire-suppressor-ttn-t2,Fire Suppressor TTN T2,COUNTERMEASURES,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-ttn-t2
countermeasure-fire-suppressor-ttn-t3,Fire Suppressor TTN T3,COUNTERMEASURES,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-ttn-t3
countermeasure-fire-suppressor-ttn-t4,Fire Suppressor TTN T4,COUNTERMEASURES,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-ttn-t4
countermeasure-fire-suppressor-ttn-t5,Fire Suppressor TTN T5,COUNTERMEASURES,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-fire-suppressor-ttn-t5
countermeasure-flare-xxxs-t1,Flare XXXS T1,COUNTERMEASURES,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxxs-t1
countermeasure-flare-xxxs-t2,Flare XXXS T2,COUNTERMEASURES,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxxs-t2
countermeasure-flare-xxxs-t3,Flare XXXS T3,COUNTERMEASURES,3,300,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxxs-t3
countermeasure-flare-xxxs-t4,Flare XXXS T4,COUNTERMEASURES,4,600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxxs-t4
countermeasure-flare-xxxs-t5,Flare XXXS T5,COUNTERMEASURES,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxxs-t5
countermeasure-flare-xxs-t1,Flare XXS T1,COUNTERMEASURES,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxs-t1
countermeasure-flare-xxs-t2,Flare XXS T2,COUNTERMEASURES,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxs-t2
countermeasure-flare-xxs-t3,Flare XXS T3,COUNTERMEASURES,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxs-t3
countermeasure-flare-xxs-t4,Flare XXS T4,COUNTERMEASURES,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxs-t4
countermeasure-flare-xxs-t5,Flare XXS T5,COUNTERMEASURES,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xxs-t5
countermeasure-flare-xs-t1,Flare XS T1,COUNTERMEASURES,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xs-t1
countermeasure-flare-xs-t2,Flare XS T2,COUNTERMEASURES,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xs-t2
countermeasure-flare-xs-t3,Flare XS T3,COUNTERMEASURES,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xs-t3
countermeasure-flare-xs-t4,Flare XS T4,COUNTERMEASURES,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xs-t4
countermeasure-flare-xs-t5,Flare XS T5,COUNTERMEASURES,5,3600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-xs-t5
countermeasure-flare-s-t1,Flare S T1,COUNTERMEASURES,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-s-t1
countermeasure-flare-s-t2,Flare S T2,COUNTERMEASURES,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-s-t2
countermeasure-flare-s-t3,Flare S T3,COUNTERMEASURES,3,1200,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-s-t3
countermeasure-flare-s-t4,Flare S T4,COUNTERMEASURES,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-s-t4
countermeasure-flare-s-t5,Flare S T5,COUNTERMEASURES,5,4800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-s-t5
countermeasure-flare-m-t1,Flare M T1,COUNTERMEASURES,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-m-t1
countermeasure-flare-m-t2,Flare M T2,COUNTERMEASURES,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-m-t2
countermeasure-flare-m-t3,Flare M T3,COUNTERMEASURES,3,1500,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-m-t3
countermeasure-flare-m-t4,Flare M T4,COUNTERMEASURES,4,3000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-m-t4
countermeasure-flare-m-t5,Flare M T5,COUNTERMEASURES,5,6000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-m-t5
countermeasure-flare-l-t1,Flare L T1,COUNTERMEASURES,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-l-t1
countermeasure-flare-l-t2,Flare L T2,COUNTERMEASURES,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-l-t2
countermeasure-flare-l-t3,Flare L T3,COUNTERMEASURES,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-l-t3
countermeasure-flare-l-t4,Flare L T4,COUNTERMEASURES,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-l-t4
countermeasure-flare-l-t5,Flare L T5,COUNTERMEASURES,5,7200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-l-t5
countermeasure-flare-cap-t1,Flare CAP T1,COUNTERMEASURES,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cap-t1
countermeasure-flare-cap-t2,Flare CAP T2,COUNTERMEASURES,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cap-t2
countermeasure-flare-cap-t3,Flare CAP T3,COUNTERMEASURES,3,2100,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cap-t3
countermeasure-flare-cap-t4,Flare CAP T4,COUNTERMEASURES,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cap-t4
countermeasure-flare-cap-t5,Flare CAP T5,COUNTERMEASURES,5,8400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cap-t5
countermeasure-flare-cmd-t1,Flare CMD T1,COUNTERMEASURES,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cmd-t1
countermeasure-flare-cmd-t2,Flare CMD T2,COUNTERMEASURES,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cmd-t2
countermeasure-flare-cmd-t3,Flare CMD T3,COUNTERMEASURES,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cmd-t3
countermeasure-flare-cmd-t4,Flare CMD T4,COUNTERMEASURES,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cmd-t4
countermeasure-flare-cmd-t5,Flare CMD T5,COUNTERMEASURES,5,9600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-cmd-t5
countermeasure-flare-class8-t1,Flare CLASS8 T1,COUNTERMEASURES,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-class8-t1
countermeasure-flare-class8-t2,Flare CLASS8 T2,COUNTERMEASURES,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-class8-t2
countermeasure-flare-class8-t3,Flare CLASS8 T3,COUNTERMEASURES,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-class8-t3
countermeasure-flare-class8-t4,Flare CLASS8 T4,COUNTERMEASURES,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-class8-t4
countermeasure-flare-class8-t5,Flare CLASS8 T5,COUNTERMEASURES,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-class8-t5
countermeasure-flare-ttn-t1,Flare TTN T1,COUNTERMEASURES,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-ttn-t1
countermeasure-flare-ttn-t2,Flare TTN T2,COUNTERMEASURES,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-ttn-t2
countermeasure-flare-ttn-t3,Flare TTN T3,COUNTERMEASURES,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-ttn-t3
countermeasure-flare-ttn-t4,Flare TTN T4,COUNTERMEASURES,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-ttn-t4
countermeasure-flare-ttn-t5,Flare TTN T5,COUNTERMEASURES,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-flare-ttn-t5
countermeasure-healing-nanobots-xxxs-t1,Healing Nanobots XXXS T1,COUNTERMEASURES,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxxs-t1
countermeasure-healing-nanobots-xxxs-t2,Healing Nanobots XXXS T2,COUNTERMEASURES,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxxs-t2
countermeasure-healing-nanobots-xxxs-t3,Healing Nanobots XXXS T3,COUNTERMEASURES,3,300,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxxs-t3
countermeasure-healing-nanobots-xxxs-t4,Healing Nanobots XXXS T4,COUNTERMEASURES,4,600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxxs-t4
countermeasure-healing-nanobots-xxxs-t5,Healing Nanobots XXXS T5,COUNTERMEASURES,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxxs-t5
countermeasure-healing-nanobots-xxs-t1,Healing Nanobots XXS T1,COUNTERMEASURES,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxs-t1
countermeasure-healing-nanobots-xxs-t2,Healing Nanobots XXS T2,COUNTERMEASURES,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxs-t2
countermeasure-healing-nanobots-xxs-t3,Healing Nanobots XXS T3,COUNTERMEASURES,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxs-t3
countermeasure-healing-nanobots-xxs-t4,Healing Nanobots XXS T4,COUNTERMEASURES,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxs-t4
countermeasure-healing-nanobots-xxs-t5,Healing Nanobots XXS T5,COUNTERMEASURES,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xxs-t5
countermeasure-healing-nanobots-xs-t1,Healing Nanobots XS T1,COUNTERMEASURES,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xs-t1
countermeasure-healing-nanobots-xs-t2,Healing Nanobots XS T2,COUNTERMEASURES,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xs-t2
countermeasure-healing-nanobots-xs-t3,Healing Nanobots XS T3,COUNTERMEASURES,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xs-t3
countermeasure-healing-nanobots-xs-t4,Healing Nanobots XS T4,COUNTERMEASURES,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xs-t4
countermeasure-healing-nanobots-xs-t5,Healing Nanobots XS T5,COUNTERMEASURES,5,3600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-xs-t5
countermeasure-healing-nanobots-s-t1,Healing Nanobots S T1,COUNTERMEASURES,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,COUNTERMEASURES,,,,,,,,,,,,,,,,,,,missing,countermeasure-healing-nanobots-s-t1
