OutputID	OutputName	OutputType	OutputTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
terrestrial-oxygen-extractor-t2	Oxygen Extractor	BUILDING	2	100	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Iron Brackets	15	Thermoplastic Panels	12	Bio Fiber	10	Carbon Fiber	4								
terrestrial-oxygen-extractor-t3	Oxygen Extractor	BUILDING	3	80	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Iron Brackets	18	Thermoplastic Panels	15	Bio Fiber	12	Carbon Fiber	6	Aluminum	3						
terrestrial-oxygen-extractor-t4	Oxygen Extractor	BUILDING	4	65	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Iron Brackets	20	Thermoplastic Panels	18	Bio Fiber	15	Carbon Fiber	8	Aluminum	5	Silica Glass	2				
terrestrial-oxygen-extractor-t5	Oxygen Extractor	BUILDING	5	50	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Iron Brackets	25	Thermoplastic Panels	20	Bio Fiber	18	Carbon Fiber	12	Aluminum	8	Silica Glass	5	Aluminum Sheets	2		
																								
# T3 Resources: gold-ore																								
terrestrial-gold-ore-extractor-t1	Gold Ore Extractor	BUILDING	1	180	Terrestrial Planet	ONI	Extraction	0	Aluminum Sheets	18	Silica Glass	15	Iron Brackets	12										
terrestrial-gold-ore-extractor-t2	Gold Ore Extractor	BUILDING	2	150	Terrestrial Planet	ONI	Extraction	0	Aluminum Sheets	20	Silica Glass	18	Iron Brackets	15	Steel	8								
terrestrial-gold-ore-extractor-t3	Gold Ore Extractor	BUILDING	3	120	Terrestrial Planet	ONI	Extraction	0	Aluminum Sheets	25	Silica Glass	20	Iron Brackets	18	Steel	12	Gold	6						
terrestrial-gold-ore-extractor-t4	Gold Ore Extractor	BUILDING	4	100	Terrestrial Planet	ONI	Extraction	0	Aluminum Sheets	28	Silica Glass	25	Iron Brackets	20	Steel	15	Gold	10	Graphene	4				
terrestrial-gold-ore-extractor-t5	Gold Ore Extractor	BUILDING	5	80	Terrestrial Planet	ONI	Extraction	0	Aluminum Sheets	35	Silica Glass	30	Iron Brackets	25	Steel	20	Gold	15	Graphene	8	Aerogel	3		
																								
# T4 Resources: dysprosium, ochre-ore																								
terrestrial-dysprosium-extractor-t1	Dysprosium Extractor	BUILDING	1	300	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Aluminum Sheets	25	Silica Glass	20	Steel	18										
terrestrial-dysprosium-extractor-t2	Dysprosium Extractor	BUILDING	2	250	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Aluminum Sheets	30	Silica Glass	25	Steel	22	Gold	15						
terrestrial-dysprosium-extractor-t3	Dysprosium Extractor	BUILDING	3	200	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Aluminum Sheets	35	Silica Glass	30	Steel	25	Gold	20	Graphene	15				
terrestrial-dysprosium-extractor-t4	Dysprosium Extractor	BUILDING	4	160	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Aluminum Sheets	40	Silica Glass	35	Steel	30	Gold	25	Graphene	20	Advanced Weapon Core	12		
terrestrial-dysprosium-extractor-t5	Dysprosium Extractor	BUILDING	5	120	Terrestrial Planet	MUD;ONI;USTUR	Extraction	0	Aluminum Sheets	50	Silica Glass	40	Steel	35	Gold	30	Graphene	25	Advanced Weapon Core	18	Utility Matrix	10	
																								
terrestrial-ochre-ore-extractor-t1	Ochre Ore Extractor	BUILDING	1	300	Terrestrial Planet	USTUR	Extraction	0	Aluminum Sheets	28	Silica Glass	25	Steel	22										
terrestrial-ochre-ore-extractor-t2	Ochre Ore Extractor	BUILDING	2	250	Terrestrial Planet	USTUR	Extraction	0	Aluminum Sheets	32	Silica Glass	28	Steel	25	Gold	18						
terrestrial-ochre-ore-extractor-t3	Ochre Ore Extractor	BUILDING	3	200	Terrestrial Planet	USTUR	Extraction	0	Aluminum Sheets	38	Silica Glass	32	Steel	28	Gold	22	Graphene	18				
terrestrial-ochre-ore-extractor-t4	Ochre Ore Extractor	BUILDING	4	160	Terrestrial Planet	USTUR	Extraction	0	Aluminum Sheets	45	Silica Glass	38	Steel	32	Gold	28	Graphene	22	Kinetic Amplifier	15		
terrestrial-ochre-ore-extractor-t5	Ochre Ore Extractor	BUILDING	5	120	Terrestrial Planet	USTUR	Extraction	0	Aluminum Sheets	55	Silica Glass	45	Steel	38	Gold	35	Graphene	28	Kinetic Amplifier	20	Utility Matrix	12	
																								
# FARM MODULES (Biomass extraction and food processing for terrestrial environment)																								
terrestrial-food-processor-t1	Food Processor	BUILDING	1	90	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	15	Iron Brackets	12	Thermoplastic Panels	8										
terrestrial-food-processor-t2	Food Processor	BUILDING	2	75	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	20	Iron Brackets	15	Thermoplastic Panels	10	Carbon Fiber	4								
terrestrial-food-processor-t3	Food Processor	BUILDING	3	60	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	25	Iron Brackets	18	Thermoplastic Panels	12	Carbon Fiber	6	Aluminum	3						
terrestrial-food-processor-t4	Food Processor	BUILDING	4	50	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	30	Iron Brackets	22	Thermoplastic Panels	15	Carbon Fiber	8	Aluminum	5	Silica Glass	2				
terrestrial-food-processor-t5	Food Processor	BUILDING	5	40	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	35	Iron Brackets	25	Thermoplastic Panels	18	Carbon Fiber	12	Aluminum	8	Silica Glass	4	Aluminum Sheets	1		
																								
terrestrial-nutrient-synthesizer-t1	Nutrient Synthesizer	BUILDING	1	120	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	20	Aluminum Sheets	15	Iron Brackets	10										
terrestrial-nutrient-synthesizer-t2	Nutrient Synthesizer	BUILDING	2	100	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	25	Aluminum Sheets	18	Iron Brackets	12	Thermoplastic Panels	6								
terrestrial-nutrient-synthesizer-t3	Nutrient Synthesizer	BUILDING	3	80	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	30	Aluminum Sheets	20	Iron Brackets	15	Thermoplastic Panels	8	Carbon Fiber	4						
terrestrial-nutrient-synthesizer-t4	Nutrient Synthesizer	BUILDING	4	65	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	35	Aluminum Sheets	25	Iron Brackets	18	Thermoplastic Panels	12	Carbon Fiber	6	Silica Glass	2				
terrestrial-nutrient-synthesizer-t5	Nutrient Synthesizer	BUILDING	5	50	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	40	Aluminum Sheets	30	Iron Brackets	20	Thermoplastic Panels	15	Carbon Fiber	10	Silica Glass	4	Steel	1		
																								
terrestrial-hydroponic-system-t1	Hydroponic System	BUILDING	1	120	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	25	Aluminum Sheets	20	Silica Glass	15										
terrestrial-hydroponic-system-t2	Hydroponic System	BUILDING	2	100	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	30	Aluminum Sheets	25	Silica Glass	18	Thermoplastic Panels	8								
terrestrial-hydroponic-system-t3	Hydroponic System	BUILDING	3	80	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	35	Aluminum Sheets	30	Silica Glass	22	Thermoplastic Panels	12	Carbon Fiber	6						
terrestrial-hydroponic-system-t4	Hydroponic System	BUILDING	4	65	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	40	Aluminum Sheets	35	Silica Glass	25	Thermoplastic Panels	15	Carbon Fiber	10	Iron Brackets	4				
terrestrial-hydroponic-system-t5	Hydroponic System	BUILDING	5	50	Terrestrial Planet	MUD;ONI;USTUR	Farm	0	Bio Fiber	50	Aluminum Sheets	40	Silica Glass	30	Thermoplastic Panels	20	Carbon Fiber	15	Iron Brackets	8	Steel	2
# CENTRAL HUB (T1 uses raw materials, T2+ uses processed)																								
volcanic-central-hub-t1	Central Hub	BUILDING	1	0	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	0	Auto-Built	0														
volcanic-central-hub-t2	Central Hub	BUILDING	2	300	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	30	Thermal Control	25	Lumanite Cores	20	Osmium	15								
volcanic-central-hub-t3	Central Hub	BUILDING	3	450	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	40	Thermal Control	35	Lumanite Cores	28	Osmium	20	Rhenium	15	Tantalum	12				
volcanic-central-hub-t4	Central Hub	BUILDING	4	600	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	50	Thermal Control	45	Lumanite Cores	35	Osmium	25	Rhenium	20	Tantalum	18	Hafnium Shields	10		
volcanic-central-hub-t5	Central Hub	BUILDING	5	750	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	60	Thermal Control	55	Lumanite Cores	45	Osmium	35	Rhenium	28	Tantalum	25	Hafnium Shields	15		
																								
# HUBS (T1 uses raw materials for bootstrap, T2+ uses processed)																								
volcanic-processing-hub-t1	Processing Hub	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Thermal Regulator Stone	18	Lumanite	12										
volcanic-processing-hub-t2	Processing Hub	BUILDING	2	180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	30	Thermal Control	22	Lumanite Cores	15	Osmium	12								
volcanic-processing-hub-t3	Processing Hub	BUILDING	3	240	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	35	Thermal Control	28	Lumanite Cores	20	Osmium	15	Rhenium	12	Tantalum	10				
volcanic-processing-hub-t4	Processing Hub	BUILDING	4	360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	45	Thermal Control	35	Lumanite Cores	28	Osmium	20	Rhenium	18	Tantalum	15	Hafnium Shields	8		
volcanic-processing-hub-t5	Processing Hub	BUILDING	5	480	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	55	Thermal Control	45	Lumanite Cores	35	Osmium	25	Rhenium	25	Tantalum	20	Hafnium Shields	12		
																								
volcanic-extraction-hub-t1	Extraction Hub	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Thermal Regulator Stone	18	Lumanite	12										
volcanic-extraction-hub-t2	Extraction Hub	BUILDING	2	180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	30	Thermal Control	22	Lumanite Cores	15	Osmium	12								
volcanic-extraction-hub-t3	Extraction Hub	BUILDING	3	240	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	35	Thermal Control	28	Lumanite Cores	20	Osmium	15	Rhenium	12	Tantalum	10				
volcanic-extraction-hub-t4	Extraction Hub	BUILDING	4	360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	45	Thermal Control	35	Lumanite Cores	28	Osmium	20	Rhenium	18	Tantalum	15	Hafnium Shields	8		
volcanic-extraction-hub-t5	Extraction Hub	BUILDING	5	480	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	55	Thermal Control	45	Lumanite Cores	35	Osmium	25	Rhenium	25	Tantalum	20	Hafnium Shields	12		
																								
volcanic-storage-hub-t1	Storage Hub	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Thermal Regulator Stone	18	Lumanite	12										
volcanic-storage-hub-t2	Storage Hub	BUILDING	2	180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	30	Thermal Control	22	Lumanite Cores	15	Osmium	12								
volcanic-storage-hub-t3	Storage Hub	BUILDING	3	240	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	35	Thermal Control	28	Lumanite Cores	20	Osmium	15	Rhenium	12	Tantalum	10				
volcanic-storage-hub-t4	Storage Hub	BUILDING	4	360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	45	Thermal Control	35	Lumanite Cores	28	Osmium	20	Rhenium	18	Tantalum	15	Hafnium Shields	8		
volcanic-storage-hub-t5	Storage Hub	BUILDING	5	480	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	55	Thermal Control	45	Lumanite Cores	35	Osmium	25	Rhenium	25	Tantalum	20	Hafnium Shields	12		
																								
volcanic-farm-hub-t1	Farm Hub	BUILDING	1	120	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	25	Thermal Regulator Stone	18	Lumanite	12										
volcanic-farm-hub-t2	Farm Hub	BUILDING	2	180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	30	Thermal Control	22	Lumanite Cores	15	Osmium	12								
volcanic-farm-hub-t3	Farm Hub	BUILDING	3	240	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	35	Thermal Control	28	Lumanite Cores	20	Osmium	15	Rhenium	12	Tantalum	10				
volcanic-farm-hub-t4	Farm Hub	BUILDING	4	360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	45	Thermal Control	35	Lumanite Cores	28	Osmium	20	Rhenium	18	Tantalum	15	Hafnium Shields	8		
volcanic-farm-hub-t5	Farm Hub	BUILDING	5	480	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	55	Thermal Control	45	Lumanite Cores	35	Osmium	25	Rhenium	25	Tantalum	20	Hafnium Shields	12		
																								
volcanic-power-plant-t1	Power Plant	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	20	Thermal Regulator Stone	15	Lumanite	10										
volcanic-power-plant-t2	Power Plant	BUILDING	2	135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	25	Thermal Control	18	Lumanite Cores	12	Osmium	8								
volcanic-power-plant-t3	Power Plant	BUILDING	3	180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	30	Thermal Control	22	Lumanite Cores	15	Osmium	12	Rhenium	8	Tantalum	6				
volcanic-power-plant-t4	Power Plant	BUILDING	4	270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	35	Thermal Control	28	Lumanite Cores	20	Osmium	15	Rhenium	12	Tantalum	10	Hafnium Shields	6		
volcanic-power-plant-t5	Power Plant	BUILDING	5	360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	45	Thermal Control	35	Lumanite Cores	25	Osmium	20	Rhenium	18	Tantalum	15	Hafnium Shields	10		
																								
volcanic-crew-quarters-t1	Crew Quarters	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco	20	Thermal Regulator Stone	15	Lumanite	10										
volcanic-crew-quarters-t2	Crew Quarters	BUILDING	2	135	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	25	Thermal Control	18	Lumanite Cores	12	Osmium	8								
volcanic-crew-quarters-t3	Crew Quarters	BUILDING	3	180	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	30	Thermal Control	22	Lumanite Cores	15	Osmium	12	Rhenium	8	Tantalum	6				
volcanic-crew-quarters-t4	Crew Quarters	BUILDING	4	270	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	35	Thermal Control	28	Lumanite Cores	20	Osmium	15	Rhenium	12	Tantalum	10	Hafnium Shields	6		
volcanic-crew-quarters-t5	Crew Quarters	BUILDING	5	360	Volcanic Planet	MUD;ONI;USTUR	Infrastructure	1	Arco Blocks	45	Thermal Control	35	Lumanite Cores	25	Osmium	20	Rhenium	18	Tantalum	15	Hafnium Shields	10		
																								
# BASIC COMPONENT PROCESSORS (Convert Raw Materials to Basic Components - Bootstrap Exception)																								
volcanic-arco-blocks-processor-t1	Arco Blocks Processor	BUILDING	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	15	Thermal Regulator Stone	12												
volcanic-arco-blocks-processor-t2	Arco Blocks Processor	BUILDING	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	18	Thermal Regulator Stone	15	Lumanite	8										
volcanic-arco-blocks-processor-t3	Arco Blocks Processor	BUILDING	3	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	20	Thermal Regulator Stone	18	Lumanite	12	Diamond	6								
volcanic-arco-blocks-processor-t4	Arco Blocks Processor	BUILDING	4	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	25	Thermal Regulator Stone	20	Lumanite	15	Diamond	10	Hafnium Ore	4						
volcanic-arco-blocks-processor-t5	Arco Blocks Processor	BUILDING	5	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Arco	30	Thermal Regulator Stone	25	Lumanite	18	Diamond	12	Hafnium Ore	8	Palladium Ore	3				
																								
volcanic-thermal-control-processor-t1	Thermal Control Processor	BUILDING	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Regulator Stone	18	Lumanite	10												
volcanic-thermal-control-processor-t2	Thermal Control Processor	BUILDING	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Regulator Stone	20	Lumanite	12	Arco	8										
volcanic-thermal-control-processor-t3	Thermal Control Processor	BUILDING	3	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Regulator Stone	25	Lumanite	15	Arco	10	Diamond	6								
volcanic-thermal-control-processor-t4	Thermal Control Processor	BUILDING	4	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Regulator Stone	30	Lumanite	18	Arco	12	Diamond	8	Hafnium Ore	4						
volcanic-thermal-control-processor-t5	Thermal Control Processor	BUILDING	5	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Thermal Regulator Stone	35	Lumanite	22	Arco	15	Diamond	10	Hafnium Ore	6	Palladium Ore	2				
																								
volcanic-lumanite-cores-processor-t1	Lumanite Cores Processor	BUILDING	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Lumanite	20	Arco	12												
volcanic-lumanite-cores-processor-t2	Lumanite Cores Processor	BUILDING	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Lumanite	25	Arco	15	Thermal Regulator Stone	8										
volcanic-lumanite-cores-processor-t3	Lumanite Cores Processor	BUILDING	3	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Lumanite	30	Arco	18	Thermal Regulator Stone	12	Diamond	6								
volcanic-lumanite-cores-processor-t4	Lumanite Cores Processor	BUILDING	4	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Lumanite	35	Arco	20	Thermal Regulator Stone	15	Diamond	10	Hafnium Ore	4						
volcanic-lumanite-cores-processor-t5	Lumanite Cores Processor	BUILDING	5	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Lumanite	40	Arco	25	Thermal Regulator Stone	18	Diamond	12	Hafnium Ore	8	Palladium Ore	2				
																								
# REFINED ORE PROCESSORS (Convert Ores to Refined Metals)																								
volcanic-osmium-processor-t1	Osmium Processor	BUILDING	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Osmium Ore	12	Arco	8												
volcanic-osmium-processor-t2	Osmium Processor	BUILDING	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Osmium Ore	15	Arco	12	Thermal Regulator Stone	6										
volcanic-osmium-processor-t3	Osmium Processor	BUILDING	3	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Osmium Ore	18	Arco	15	Thermal Regulator Stone	10	Lumanite	4								
volcanic-osmium-processor-t4	Osmium Processor	BUILDING	4	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Osmium Ore	20	Arco	18	Thermal Regulator Stone	12	Lumanite	8	Diamond	3						
volcanic-osmium-processor-t5	Osmium Processor	BUILDING	5	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Osmium Ore	25	Arco	20	Thermal Regulator Stone	15	Lumanite	12	Diamond	6	Hafnium Ore	2				
																								
volcanic-rhenium-processor-t1	Rhenium Processor	BUILDING	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhenium Ore	12	Arco	8												
volcanic-rhenium-processor-t2	Rhenium Processor	BUILDING	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhenium Ore	15	Arco	12	Thermal Regulator Stone	6										
volcanic-rhenium-processor-t3	Rhenium Processor	BUILDING	3	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhenium Ore	18	Arco	15	Thermal Regulator Stone	10	Lumanite	4								
volcanic-rhenium-processor-t4	Rhenium Processor	BUILDING	4	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhenium Ore	20	Arco	18	Thermal Regulator Stone	12	Lumanite	8	Diamond	3						
volcanic-rhenium-processor-t5	Rhenium Processor	BUILDING	5	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhenium Ore	25	Arco	20	Thermal Regulator Stone	15	Lumanite	12	Diamond	6	Hafnium Ore	2				
																								
volcanic-tantalum-processor-t1	Tantalum Processor	BUILDING	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Tantalum Ore	12	Arco	8												
volcanic-tantalum-processor-t2	Tantalum Processor	BUILDING	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Tantalum Ore	15	Arco	12	Thermal Regulator Stone	6										
volcanic-tantalum-processor-t3	Tantalum Processor	BUILDING	3	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Tantalum Ore	18	Arco	15	Thermal Regulator Stone	10	Lumanite	4								
volcanic-tantalum-processor-t4	Tantalum Processor	BUILDING	4	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Tantalum Ore	20	Arco	18	Thermal Regulator Stone	12	Lumanite	8	Diamond	3						
volcanic-tantalum-processor-t5	Tantalum Processor	BUILDING	5	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Tantalum Ore	25	Arco	20	Thermal Regulator Stone	15	Lumanite	12	Diamond	6	Hafnium Ore	2				
																								
volcanic-hafnium-processor-t1	Hafnium Processor	BUILDING	1	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium Ore	12	Arco	8												
volcanic-hafnium-processor-t2	Hafnium Processor	BUILDING	2	45	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium Ore	15	Arco	12	Thermal Regulator Stone	6										
volcanic-hafnium-processor-t3	Hafnium Processor	BUILDING	3	30	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium Ore	18	Arco	15	Thermal Regulator Stone	10	Lumanite	4								
volcanic-hafnium-processor-t4	Hafnium Processor	BUILDING	4	25	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium Ore	20	Arco	18	Thermal Regulator Stone	12	Lumanite	8	Diamond	3						
volcanic-hafnium-processor-t5	Hafnium Processor	BUILDING	5	20	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Hafnium Ore	25	Arco	20	Thermal Regulator Stone	15	Lumanite	12	Diamond	6	Palladium Ore	2				
																								
volcanic-palladium-processor-t1	Palladium Processor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Palladium Ore	15	Arco	12	Thermal Regulator Stone	8										
volcanic-palladium-processor-t2	Palladium Processor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Palladium Ore	18	Arco	15	Thermal Regulator Stone	12	Lumanite	6								
volcanic-palladium-processor-t3	Palladium Processor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Palladium Ore	20	Arco	18	Thermal Regulator Stone	15	Lumanite	10	Diamond	4						
volcanic-palladium-processor-t4	Palladium Processor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Palladium Ore	25	Arco	20	Thermal Regulator Stone	18	Lumanite	12	Diamond	8	Hafnium	3				
volcanic-palladium-processor-t5	Palladium Processor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Palladium Ore	30	Arco	25	Thermal Regulator Stone	22	Lumanite	15	Diamond	12	Hafnium	6	Platinum	2		
																								
volcanic-platinum-processor-t1	Platinum Processor	BUILDING	1	90	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum Ore	15	Arco	12	Thermal Regulator Stone	8										
volcanic-platinum-processor-t2	Platinum Processor	BUILDING	2	75	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum Ore	18	Arco	15	Thermal Regulator Stone	12	Lumanite	6								
volcanic-platinum-processor-t3	Platinum Processor	BUILDING	3	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum Ore	20	Arco	18	Thermal Regulator Stone	15	Lumanite	10	Diamond	4						
volcanic-platinum-processor-t4	Platinum Processor	BUILDING	4	50	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum Ore	25	Arco	20	Thermal Regulator Stone	18	Lumanite	12	Diamond	8	Hafnium	3				
volcanic-platinum-processor-t5	Platinum Processor	BUILDING	5	40	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Platinum Ore	30	Arco	25	Thermal Regulator Stone	22	Lumanite	15	Diamond	12	Hafnium	6	Palladium	2		
																								
volcanic-iridium-processor-t1	Iridium Processor	BUILDING	1	150	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Iridium Ore	18	Arco	15	Thermal Regulator Stone	12	Lumanite	8								
volcanic-iridium-processor-t2	Iridium Processor	BUILDING	2	120	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Iridium Ore	22	Arco	18	Thermal Regulator Stone	15	Lumanite	12	Diamond	6						
volcanic-iridium-processor-t3	Iridium Processor	BUILDING	3	100	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Iridium Ore	25	Arco	20	Thermal Regulator Stone	18	Lumanite	15	Diamond	10	Hafnium	4				
volcanic-iridium-processor-t4	Iridium Processor	BUILDING	4	80	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Iridium Ore	30	Arco	25	Thermal Regulator Stone	22	Lumanite	18	Diamond	12	Hafnium	8	Palladium	3		
volcanic-iridium-processor-t5	Iridium Processor	BUILDING	5	60	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Iridium Ore	35	Arco	30	Thermal Regulator Stone	25	Lumanite	20	Diamond	15	Hafnium	12	Palladium	6		
																								
volcanic-rhodium-processor-t1	Rhodium Processor	BUILDING	1	150	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhodium Ore	18	Arco	15	Thermal Regulator Stone	12	Lumanite	8								
volcanic-rhodium-processor-t2	Rhodium Processor	BUILDING	2	120	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhodium Ore	22	Arco	18	Thermal Regulator Stone	15	Lumanite	12	Diamond	6						
volcanic-rhodium-processor-t3	Rhodium Processor	BUILDING	3	100	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhodium Ore	25	Arco	20	Thermal Regulator Stone	18	Lumanite	15	Diamond	10	Hafnium	4				
volcanic-rhodium-processor-t4	Rhodium Processor	BUILDING	4	80	Volcanic Planet	MUD;ONI;USTUR	Processing	1	Rhodium Ore	30	Arco	25	Thermal Regulator Stone	22	Lumanite	18	Diamond	12	Hafnium	8	Palladium	3		
